"molecule_name","molecule_component","atom_number","element_or_group","x","y","bond_start_atom","bond_end_atom","bond_type","bond_direction","abbv"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,72,73,"single","down","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,72,74,"single","up","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,75,78,"single","flat","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,75,76,"single","down","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,75,77,"single","up","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,78,81,"single","down","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,78,79,"single","up","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,81,82,"double","flat","LUPme"
"lupeol_methyl_ether","bond",NA,NA,NA,NA,81,86,"single","flat","LUPme"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",4,"CH3",3.5,2,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",7,"H",4,6,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",8,"CH3",4.5,2,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",9,"C",4,4,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",10,"OCH3",1,3,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",11,"C",2,5,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",12,"O",0,4,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",13,"C",2,7,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",14,"H",0,8,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",15,"H",1,9,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",16,"C",4,8,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",17,"H",3.5,10,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",18,"H",4.5,10,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",19,"C",6,7,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",20,"CH3",5.5,9,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",25,"C",6,5,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",26,"H",5.5,3,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",28,"C",8,4,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",29,"H",7.5,2,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",30,"H",8.5,2,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",31,"C",10,5,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",32,"H",11,3,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",33,"H",12,4,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",34,"C",10,7,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",35,"CH3",9.5,9,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",40,"C",8,8,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",41,"H",7.5,6,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",43,"C",8,10,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",44,"H",6,11,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",45,"H",7,12,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",46,"C",10,11,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",47,"H",9.5,13,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",49,"C",12,10,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",52,"C",12,8,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",53,"CH3",11.5,6,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",57,"C",14,7,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",58,"H",13.5,5,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",59,"H",14.5,5,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",60,"C",16,8,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",61,"H",17,6,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",62,"H",18,7,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",63,"C",14,11,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",65,"H",14.5,9,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",66,"C",16,10,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",71,"CH3",15.5,12,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",72,"C",18,11,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",73,"H",19,9,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",74,"H",20,10,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",75,"C",18,13,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",76,"H",20,14,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",77,"H",19,15,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",78,"C",14,13,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",79,"H",12,14,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",80,"H",13,15,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",81,"C",16,14,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",82,"CH3",17,16,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","atom",86,"CH3",15,16,NA,NA,NA,NA,"DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,9,4,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,9,7,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,9,8,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,25,9,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,11,10,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,11,12,"double","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,11,13,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,13,14,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,13,15,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,16,13,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,16,17,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,16,18,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,16,19,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,19,20,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,25,19,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,40,19,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,25,26,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,25,28,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,28,29,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,28,30,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,31,28,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,31,32,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,31,33,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,31,34,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,34,35,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,40,34,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,52,34,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,40,41,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,40,43,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,46,43,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,43,44,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,43,45,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,46,49,"double","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,46,47,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,52,49,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,63,49,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,52,57,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,52,53,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,60,57,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,57,58,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,57,59,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,60,61,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,60,62,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,60,66,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,63,66,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,63,65,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,78,63,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,72,66,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,66,71,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,72,75,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,72,73,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,72,74,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,75,76,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,75,77,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,75,81,"single","flat","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,78,81,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,78,79,"single","up","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,78,80,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,81,82,"single","down","DNAM"
"methyl_4(23)_dihydro_nyctanthic_acid_(dnam)","bond",NA,NA,NA,NA,81,86,"single","up","DNAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",4,"CH3",3.5,2,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",7,"H",4,6,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",8,"CH3",4.5,2,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",9,"C",4,4,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",10,"OCH3",1,3,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",11,"C",2,5,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",12,"O",0,4,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",13,"C",2,7,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",14,"H",0,8,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",15,"H",1,9,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",16,"C",4,8,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",17,"H",3.5,10,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",18,"H",4.5,10,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",19,"C",6,7,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",20,"CH3",5.5,9,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",25,"C",6,5,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",26,"H",5.5,3,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",28,"C",8,4,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",29,"H",7.5,2,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",30,"H",8.5,2,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",31,"C",10,5,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",32,"H",11,3,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",33,"H",12,4,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",34,"C",10,7,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",35,"CH3",9.5,9,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",40,"C",8,8,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",41,"H",7.5,6,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",43,"C",8,10,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",44,"H",6,11,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",45,"H",7,12,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",46,"C",10,11,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",47,"H",9.5,13,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",49,"C",12,10,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",52,"C",12,8,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",53,"CH3",11.5,6,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",57,"C",14,7,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",58,"H",13.5,5,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",59,"H",14.5,5,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",60,"C",16,8,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",61,"H",17,6,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",62,"H",18,7,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",63,"C",14,11,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",65,"H",14.5,9,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",66,"C",16,10,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",71,"CH3",15.5,12,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",72,"C",18,11,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",73,"H",19,9,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",74,"H",20,10,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",75,"C",18,13,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",76,"H",20,14,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",77,"H",19,15,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",78,"C",14,13,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",79,"CH3",12,14,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",80,"H",13,15,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",81,"C",16,14,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",82,"CH3",17,16,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","atom",86,"H",15,16,NA,NA,NA,NA,"DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,9,4,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,9,7,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,9,8,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,25,9,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,11,10,"single","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,11,12,"double","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,11,13,"single","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,13,14,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,13,15,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,16,13,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,16,17,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,16,18,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,16,19,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,19,20,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,25,19,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,40,19,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,25,26,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,25,28,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,28,29,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,28,30,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,31,28,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,31,32,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,31,33,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,31,34,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,34,35,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,40,34,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,52,34,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,40,41,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,40,43,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,46,43,"single","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,43,44,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,43,45,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,46,49,"double","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,46,47,"single","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,52,49,"single","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,63,49,"single","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,52,57,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,52,53,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,60,57,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,57,58,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,57,59,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,60,61,"single","down","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,60,62,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,60,66,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,63,66,"single","flat","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,63,65,"single","up","DRAM"
"methyl_3_4_seco_urs__12_en_3_oate_(dram)","bond",NA,NA,NA,NA,78,63,"single","up","DRAM"
